0.000000	0.000000	0.000000
8.178239	-14.556519	12.487104
13.786600	-0.776622	16.730696
9.906152	-18.295412	11.377151
6.987246	-0.792369	23.075410
-18.542678	5.615563	-5.907855
1.909442	12.189790	15.694206
3.927406	-4.631971	-23.862313
-8.585490	-15.845370	0.361065
-16.854794	-4.451292	-12.224559
10.777498	5.867027	-1.296990
-4.861988	-7.279086	16.579730
7.913453	-4.354989	21.595097
15.198259	-12.129597	-13.364034
-11.603353	7.500808	4.827343
-7.284780	10.445861	19.061135
-15.776417	4.085120	12.222332
-3.900024	-1.137933	21.798040
8.710728	1.913531	10.163966
5.305824	-1.385894	19.161513
4.088380	-3.978426	-17.368432
16.844565	-13.780167	-4.498029
0.810867	7.025339	12.096542
-5.127998	16.248922	-8.818338
-6.588672	13.190623	-14.042662
-21.424706	-6.503553	9.571444
0.870346	17.909924	-7.273677
8.767440	9.576317	-19.689298
-0.963362	-11.025648	-14.669882
9.993976	-7.450354	3.826565
-5.434580	-9.713548	1.411393
0.158438	-4.345174	-9.159214
16.734054	13.216288	-12.651528
-13.893465	-3.067169	13.595439
3.766135	-13.074338	9.158464
-13.764253	-4.043724	-9.317538
15.062312	15.521696	5.968914
16.065200	-7.650963	14.694302
13.709357	-15.916909	2.910590
22.982619	0.985460	-3.172850
11.578058	-20.248405	8.752811
-4.263478	-19.342776	-5.284889
9.551799	-18.044716	6.193082
-9.479287	-1.571011	21.873216
-9.706635	21.808679	-3.126323
-20.012332	10.518036	5.956767
7.792577	9.558485	-3.178848
-20.380273	-3.863457	1.572747
13.372538	16.873065	7.229971
4.952119	-14.185085	4.507215
1.825335	2.959369	10.250694
6.349975	18.252734	7.059373
9.180419	6.138660	-20.846725
5.016111	-11.068763	13.711760
-14.360019	-9.988849	-12.536228
-9.158850	18.722305	-6.427110
5.235840	14.301686	-5.835945
9.389115	-5.682203	8.095291
-1.899124	-3.844940	-23.353745
9.670549	-14.794949	-1.419093
-1.534815	6.157490	-23.378961
-15.217564	-0.585020	-16.360080
-8.028114	14.039935	-7.740597
8.864095	1.894860	-6.847441
-3.784812	6.787155	-21.038315
-17.571720	10.032220	-3.709296
-8.931800	7.840051	0.941524
-5.316329	-23.407455	-2.787739
-0.999654	-8.044983	-14.345185
2.962030	-5.756397	-9.092845
-11.918794	-1.846771	16.156939
-15.043071	5.581509	1.189159
-2.829385	16.928724	-16.279740
-3.494854	-5.724402	-2.811462
-1.522054	0.123385	-7.071633
-11.999578	2.085761	-20.873013
3.907578	15.166966	2.280216
-2.155709	-14.975814	-6.287932
8.157096	6.529332	12.987666
-1.725999	-17.647115	-12.765219
-16.842615	-4.646693	14.320542
14.564587	-5.674599	4.611404
-7.891304	9.985994	-14.725083
-0.791630	-17.169715	-4.700897
19.019155	-5.392983	-10.811402
-18.746064	2.764401	9.541905
0.061986	4.613360	-21.871809
-20.326610	2.039672	-6.292732
-9.343678	3.977419	14.569230
-9.800060	21.086115	-0.444776
0.474857	-4.705515	7.385509
20.773960	-11.785077	-1.627110
-6.373294	19.396119	-7.922677
11.971400	-9.967417	11.739456
15.099590	-5.294027	-11.220872
-2.068688	1.037092	-15.862853
-19.683180	-3.188948	-2.647930
23.651412	-2.282140	-1.277450
-12.569460	6.524718	-15.915155
0.518967	11.838648	1.908670
9.608737	14.640616	-3.496375
-8.236038	-21.893699	-8.371934
9.051920	22.464157	4.013051
-19.444455	11.089472	-7.694922
0.523235	-5.129952	-1.062700
6.170245	-24.050161	-1.123295
14.649374	-7.286199	1.983006
-15.255847	18.140843	1.227606
3.474392	4.842954	14.867331
12.744416	11.313466	-15.875444
-13.378879	0.962839	1.838357
13.604126	7.240279	-6.188656
-4.559994	15.429562	-17.978889
-1.010148	3.454201	-23.613038
-11.142817	-0.766329	6.006947
-14.663431	0.785202	-2.536366
21.299481	1.010449	5.666752
-9.889174	-4.777151	-2.348815
2.063013	15.662855	-11.919253
6.340723	-0.226863	-11.420976
-3.571192	0.118592	5.092883
-2.014332	-19.009977	-11.267497
-16.282400	-7.862840	-16.043497
3.596525	-18.765802	4.593130
14.605386	-3.461219	1.462351
-17.266753	0.893234	1.652546
-8.310250	23.210050	0.130429
7.912018	-12.965046	7.127349
3.024817	-18.769086	-1.959703
-2.066947	8.331081	16.616251
-2.001489	-5.967803	-13.291855
24.460861	-2.629914	3.883780
2.801964	-5.997999	18.424459
-5.581786	-3.471816	-2.148730
-3.704276	18.987556	-10.746446
20.036535	11.604086	-6.513062
-15.383357	1.205576	16.707196
-7.224160	1.507093	-23.250369
7.029394	1.686596	-20.286566
1.386282	6.643113	18.306032
-7.463746	14.586694	17.657852
-19.101300	9.623229	4.261938
-0.614361	3.787671	10.245639
-1.272919	12.927578	-15.145173
3.669657	-8.138948	-14.310014
11.431732	9.636891	12.197079
13.181362	-8.333715	-11.116325
11.200828	-14.411179	10.113482
3.858680	-8.512478	-5.263289
2.015508	-9.377873	-10.237104
11.870336	6.056404	-19.268424
17.348953	-15.273939	-2.407372
15.236018	9.339155	-1.104196
4.856374	-4.204157	17.415047
-2.056526	-21.945929	4.355303
5.172993	18.290089	-11.305542
2.476947	14.333955	15.851058
-4.843636	-10.839555	-5.671789
-21.646126	12.103919	-2.617718
7.709177	-7.723088	-9.327629
21.403635	-3.654291	-11.917847
13.351878	8.496310	3.267541
10.422601	-14.026743	-7.398504
1.273659	-9.756876	11.791825
-17.766361	7.084402	-10.238131
-10.383498	-10.448911	15.488409
2.698654	-23.116868	7.851285
12.837070	18.578364	-1.231478
4.791711	6.930241	-17.735168
-16.940748	-7.647158	-6.761911
0.660748	18.626501	8.481213
-12.547426	6.547061	20.409251
-11.946002	13.780700	2.493653
2.815867	-9.657451	-12.068071
4.681656	-10.713320	6.079383
20.932572	-0.769383	-1.977791
-3.564508	-17.049382	9.001552
-20.083295	-4.596809	-9.451387
2.819609	-13.726944	-5.328138
15.751538	15.954712	8.958543
-3.169079	14.779068	-12.138276
-7.538608	4.091833	-5.536440
-5.535777	-3.178649	3.373571
-5.985612	2.064012	7.233951
1.974106	-7.533921	-0.759212
6.757894	-20.477175	-1.015832
9.649187	18.362254	3.305016
-5.889093	-4.663640	20.771095
18.351695	-14.827809	5.698566
21.684317	-5.528418	5.601033
-19.787402	10.766274	1.151891
4.196766	20.897740	9.140491
4.918990	-20.194033	-13.856520
-10.548806	18.059935	10.360974
-14.897787	3.476217	8.178388
-19.613816	-8.899566	8.932501
-8.123647	-18.524483	-10.470166
-3.271224	0.155616	-10.761926
12.111088	-14.492638	13.059335
9.617082	-2.171382	7.126188
-18.409507	-13.876143	-6.722936
19.574848	-8.489959	9.377498
3.507349	8.386394	15.853015
-10.426732	9.311263	15.372011
-1.911453	-2.826513	-16.508058
16.365611	-8.251665	0.001983
-8.403876	13.292868	-11.496452
7.604755	20.568126	-9.463721
3.592208	-3.243077	-3.730107
4.471581	-3.568213	2.309327
8.666505	-8.560470	10.063211
6.034590	14.528076	-17.763302
14.526532	5.893687	-1.014967
-10.471484	-18.363205	-5.759282
-5.136302	13.967738	1.104186
11.148640	-0.942624	-21.837256
-12.077057	8.394711	7.233338
-8.975345	10.351431	1.291210
-4.300393	-14.386670	-18.635818
5.364263	5.477028	20.331919
-18.531551	10.403937	-9.665753
-2.899289	22.567544	-0.136893
5.418406	-6.946861	-10.359107
-18.286148	7.288297	-2.360236
-1.255800	16.221719	11.088272
18.422541	4.822850	-14.061520
-2.287998	-14.758745	3.991619
12.352895	-8.049130	1.312519
14.149481	-2.398226	12.901209
-23.824085	4.315627	-4.810494
-1.184322	17.393661	7.842066
-9.546801	-0.452185	18.184794
-3.654074	-4.317089	9.670955
5.255923	-10.894548	-10.506195
16.194403	11.817454	-0.264940
-4.813978	-0.829651	16.685930
9.399750	-10.504255	18.603331
14.394397	5.697092	-13.651580
7.579190	7.238563	9.503542
-4.716683	8.840413	-5.708095
9.777122	0.034816	-18.890640
-9.514183	1.119129	-16.904716
18.235165	15.113293	-0.413743
2.738707	0.725656	3.170747
-16.673575	15.298278	7.266813
13.606134	16.496390	-1.013808
15.300958	-8.928646	5.813705
-9.707783	-10.981891	-2.673536
-0.213088	21.092894	5.916201
4.692129	-19.692811	-9.872746
6.733864	-15.336367	-16.530999
16.853313	-0.319166	11.450824
4.751720	-1.440742	-19.949652
-9.647612	0.219940	4.785360
-5.075007	21.737240	5.906179
1.587438	4.279384	-19.945999
6.637787	-11.999135	-16.694612
-10.587272	-4.659057	-19.003858
7.470771	5.281062	-16.179684
8.440771	-9.441557	5.777496
-3.839141	12.679413	12.979512
-8.985009	12.899963	17.109361
-11.550398	-16.668991	6.320130
-5.554255	15.801780	-13.398809
-12.693683	2.897961	-2.206916
-5.484828	-8.938627	-2.717852
11.774068	-1.229023	-6.813213
-4.877623	-15.547124	-16.663960
18.071423	-12.445188	-11.262117
-11.592694	19.090472	2.143653
-3.577397	-11.394355	18.205026
-13.108462	-7.586457	-18.238029
-5.947809	6.443653	-7.247578
15.545163	-0.484924	5.307234
-20.716953	12.922382	-0.602294
6.426700	-15.655015	13.003351
-11.646933	2.222239	2.154067
-22.248767	-3.268391	-5.236965
-11.788054	-2.381753	19.595215
-6.222592	2.083690	-4.418828
20.931475	6.553499	-1.739410
9.250856	9.304731	19.992200
5.492496	5.827870	-3.184687
1.169680	-21.973555	-3.744787
-6.374268	17.771403	9.985835
-13.015336	-13.451189	-12.930475
6.916391	-0.470469	-5.816713
-11.934154	-5.019229	-8.795409
0.135371	-22.453393	-1.315123
-6.241606	-16.626967	-9.583981
4.422290	-7.720743	-19.801913
-15.957973	-17.082588	3.866192
-4.073596	10.997423	11.862299
16.786774	-0.801361	-15.610323
5.887670	14.643182	1.954369
1.974425	-1.195830	21.356625
-16.506143	4.538881	15.427342
-9.663073	-3.674344	-10.374018
-0.273396	11.797306	-17.416985
-17.893418	8.954931	1.939016
13.070512	0.452185	13.778811
1.670369	16.193595	-2.118791
-20.265661	-1.456811	4.081169
14.794568	-15.854837	10.607061
-11.294932	-0.428374	-4.648919
-0.387858	-13.184511	-1.438287
2.904215	-8.450173	22.104902
-7.702039	4.693892	-13.927882
-17.579535	-1.111978	0.729069
3.087080	-16.222379	-1.461642
0.667391	2.739851	-11.562318
22.639840	5.005344	-6.897340
8.424994	9.447712	-10.128961
1.905284	-18.545079	14.827179
17.722538	-14.790607	1.344651
-18.839779	12.803740	-3.617536
24.291795	1.470205	-5.674701
-1.943623	-0.889954	24.330643
15.186051	13.719882	-8.802712
-19.942910	0.982516	9.249567
-5.795990	2.158730	-15.277690
-2.984418	-2.869047	23.732366
18.398046	-3.577252	0.202572
-14.999149	5.881303	-5.690098
-4.850041	-20.609605	-1.219160
6.797819	-2.923094	-13.117474
5.530185	-9.525048	8.305274
-19.267243	3.198297	2.784399
-15.347122	9.055847	14.246774
-2.709834	13.307116	-4.786610
-6.241202	17.279844	2.537654
-5.708556	-12.570197	6.928049
18.072284	8.298996	6.989374
7.823857	-9.903186	-20.933720
-16.534610	-5.961727	-8.895641
1.344510	4.378681	-15.878878
-16.727441	-2.549035	17.420118
-13.391027	8.788916	-14.091183
12.752805	15.066388	12.333537
13.855598	-9.782246	1.799455
-19.438612	8.558876	-8.711777
-8.529795	8.159662	-5.704244
14.442130	17.560913	-4.164934
1.775667	9.725193	-15.291690
-16.934465	7.957415	-16.082479
2.361291	1.394446	-11.274370
3.965034	17.612242	16.011736
-11.400592	-7.195420	11.150038
19.433489	7.100460	-6.101671
11.632472	-1.122228	10.385538
-12.609669	6.943307	-6.657047
10.033482	-7.565434	-14.426026
6.178713	9.872545	3.672833
-16.950451	-9.061494	9.651065
18.435087	3.328837	-8.405628
-7.910587	0.990198	14.733136
-4.724370	-16.678042	-0.193920
3.070010	13.320571	9.166569
8.920388	-5.500716	-5.960885
-1.633486	-8.299945	-10.716345
-0.388048	-3.086818	17.249182
-24.489078	3.428621	1.919355
8.577595	-9.206336	-13.768489
6.862107	9.134204	-20.201673
-8.971324	-6.945407	-0.702389
10.067791	5.647814	7.948116
15.309087	11.643860	6.696496
7.558269	12.154782	-14.874883
-12.612824	-10.423165	-3.563185
-1.381313	-2.039490	2.501009
19.894770	-4.148707	4.689806
-5.807619	-19.080917	-14.662380
-13.428018	2.337704	-11.972284
-21.606406	-5.626403	6.181738
5.473561	-19.620541	-6.280917
-1.010841	-11.507780	1.672715
-11.599270	-6.667320	-11.093609
-11.416772	-3.273725	8.279988
19.764965	5.763020	-9.959240
7.784320	13.820936	-18.733206
2.177312	13.120527	-9.170152
2.489388	22.757737	2.533400
-7.866514	-3.253104	16.025620
18.806201	-2.880090	-8.910177
5.463979	18.634992	-7.640469
-6.543257	6.086012	17.058731
12.015763	17.025699	10.925537
3.737042	12.076066	17.446243
21.096573	8.436167	-6.134445
-15.185893	3.159385	10.201034
5.364153	-3.163750	6.769361
18.594283	6.161955	0.457514
11.040526	2.258528	-16.106319
2.368259	1.113601	24.476549
7.684137	-7.807243	12.512209
1.477524	-19.439314	3.143506
2.083623	15.521978	5.564055
-9.534929	9.116262	-13.273990
15.922585	-4.843212	13.984538
19.236055	-8.968285	1.576830
19.333803	0.020351	8.773233
-0.102142	15.485422	-7.110506
11.623868	6.408007	13.046282
0.608405	6.224273	-11.890849
19.128510	0.997282	-9.459720
6.397432	16.549251	-1.506220
-9.017361	11.672251	7.370180
4.790069	-15.458341	18.084233
22.270159	-4.224762	-3.475247
-19.741834	-6.600563	13.176146
-8.337910	11.417003	-13.319960
12.218977	9.721449	-17.975182
11.426140	6.991609	2.800056
0.852437	12.276601	20.080156
8.750953	-21.061309	6.497159
7.364258	-11.945259	11.413590
1.584824	20.812174	-11.165147
