0.000000	0.000000	0.000000
-16.084244	-2.383909	-7.897175
-18.341041	7.291444	6.275769
11.769352	20.771156	0.977788
0.964373	-10.594106	-0.949758
9.215316	15.088989	15.775013
-22.867393	-4.171133	-6.958267
7.144519	-6.467505	4.955249
-11.579712	-19.698154	0.726406
14.398075	6.266220	15.132300
-11.551682	5.499453	-13.968198
-2.264747	-12.328890	4.605201
3.126432	-6.341306	7.562980
5.793199	4.265194	-6.729143
21.651905	7.111587	5.036529
-3.044665	-22.707331	-2.542527
9.123516	8.593247	-0.183446
3.560032	9.431197	15.661460
16.529043	-9.775604	-5.073346
-15.200100	-3.255999	13.589924
-15.663024	-6.604094	-4.298490
14.373506	1.079612	3.801746
10.327331	14.849594	8.223058
-7.428834	-11.634534	-9.065171
8.503887	1.049014	8.959272
19.092001	2.377956	-4.072331
7.681925	11.714932	14.323575
-21.616565	1.088438	-9.596813
-4.475562	-8.087236	-12.203732
-21.804547	-6.326002	8.801295
-0.876878	-23.644077	-4.483773
3.849884	11.924539	-18.182093
4.137181	-2.224638	-22.641521
11.523179	-8.036710	-6.849060
3.389362	-6.653837	-11.820491
-7.911498	-8.887483	-5.114044
15.629265	2.254676	-1.517253
-3.272359	-3.329481	-9.081650
1.571047	-1.001320	-19.301726
-20.810185	3.685321	-10.247729
-1.342174	1.384706	20.022161
14.564690	0.322268	-13.184769
-2.565157	17.410770	2.927748
17.320799	3.066862	7.204994
12.129279	-1.961778	-18.844232
-1.501827	2.456910	10.224476
-6.479665	-7.978400	-14.453256
15.468308	10.011583	12.896917
-3.461385	18.382509	10.398724
4.863599	0.236182	11.709305
-10.651152	-12.634540	-15.252474
-4.495384	-9.586911	-15.643205
2.148861	-8.216698	-17.737833
-15.995583	6.500365	-14.723102
-6.638788	7.159430	9.435889
6.517091	16.658264	7.093054
1.865005	3.827588	-16.765115
-15.636646	3.084478	-5.769366
-10.495939	-19.549893	7.890429
6.033004	-15.902920	-14.069733
-0.912825	-9.283544	-22.538907
-1.352829	-3.560365	16.592234
-6.548146	16.042472	-17.127763
5.039838	-7.092523	11.699825
13.274723	2.270831	-10.215697
-9.324523	0.975010	-21.612416
4.187640	4.365742	-17.034610
6.648733	-21.987087	4.405025
-1.759033	-3.535233	-4.552503
-7.186972	14.779328	-9.374195
11.084339	-12.676699	-10.957130
14.471923	13.929045	-5.678563
-5.908727	-1.993616	-1.835141
2.893744	-3.067385	-10.551207
15.643347	14.000476	-7.745482
8.769201	5.794311	-11.097658
-3.162939	-8.121350	1.225643
10.879931	-18.649427	-9.845312
